"site_id","year","gdd_wtr_5c","annual_har_w","wbic","cpe","tri_harvest","stocking_weight","survey_time_cpue","survey_time_har","state","species"
"nhdhr_69887058",1990,2400.0117,232.204888888889,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1991,2546.410572,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1992,2197.044475,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1993,2137.742903,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1994,2460.484579,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1995,2400.703261,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1996,2221.198709,111.414222222222,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1997,2338.694282,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1998,2765.873539,50.7431111111111,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",1999,2478.680158,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2000,2434.532586,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2001,2515.958005,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2002,2424.392314,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2003,2506.907757,280.908527131783,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2004,2313.695856,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2005,2694.356269,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2006,2588.012432,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2007,2681.338618,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2008,2357.287526,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2009,2223.350904,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2010,2687.37782,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2011,2463.295001,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2012,2562.23197,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2013,2442.691488,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2014,2345.16496,-999,2283300,2.94,0,0,1,5,"WI","NP"
"nhdhr_69887058",2015,2574.902472,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2016,2734.047027,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2017,2548.826235,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2018,2656.125721,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2019,2433.372803,135.990511627907,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_69887058",2020,2419.168432,-999,2283300,-999,0,0,1,5,"WI","NP"
"nhdhr_74924857",1990,2394.493012,1216.18,2418600,-999,2.54916057907719,0,2,2,"WI","NP"
"nhdhr_74924857",1990,2394.493012,1216.18,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1991,2511.269928,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1991,2511.269928,-999,2417000,-999,1.05973817142857,0,2,2,"WI","NP"
"nhdhr_74924857",1992,2167.389078,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1992,2167.389078,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1993,2138.749309,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1993,2138.749309,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1994,2439.225983,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1994,2439.225983,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1995,2387.928682,-999,2418600,-999,1.66858392857143,0,2,2,"WI","NP"
"nhdhr_74924857",1995,2387.928682,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1996,2224.512311,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1996,2224.512311,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1997,2301.15046,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1997,2301.15046,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1998,2738.257572,-999,2418600,-999,3.10340172857143,0,2,2,"WI","NP"
"nhdhr_74924857",1998,2738.257572,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1999,2461.91341,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",1999,2461.91341,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2000,2400.461788,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2000,2400.461788,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2001,2500.444349,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2001,2500.444349,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2002,2403.441842,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2002,2403.441842,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2003,2486.533437,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2003,2486.533437,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2004,2283.016042,935.162444444446,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2004,2283.016042,935.162444444446,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2005,2650.148199,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2005,2650.148199,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2006,2562.314934,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2006,2562.314934,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2007,2655.811148,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2007,2655.811148,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2008,2341.778148,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2008,2341.778148,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2009,2192.285043,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2009,2192.285043,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2010,2645.627464,-999,2418600,4.1,0,0,2,2,"WI","NP"
"nhdhr_74924857",2010,2645.627464,-999,2417000,1.3,0,0,2,2,"WI","NP"
"nhdhr_74924857",2011,2454.105828,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2011,2454.105828,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2012,2556.288691,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2012,2556.288691,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2013,2424.231952,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2013,2424.231952,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2014,2346.134224,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2014,2346.134224,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2015,2576.863826,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2015,2576.863826,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2016,2713.960037,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2016,2713.960037,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2017,2521.936727,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2017,2521.936727,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2018,2639.222394,-999,2418600,4.85,0,0,2,2,"WI","NP"
"nhdhr_74924857",2018,2639.222394,-999,2417000,1.75,0,0,2,2,"WI","NP"
"nhdhr_74924857",2019,2430.99469,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2019,2430.99469,-999,2417000,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2020,2438.943182,-999,2418600,-999,0,0,2,2,"WI","NP"
"nhdhr_74924857",2020,2438.943182,-999,2417000,-999,1.1907,0,2,2,"WI","NP"
"nhdhr_74926427",1990,2522.469842,10727.7555555556,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",1991,2678.05634,11181.9184939092,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",1992,2292.607444,-999,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",1993,2253.376443,-999,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",1994,2575.948992,-999,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",1995,2510.779769,-999,2399700,-999,5.8816692,0,7,4,"WI","NP"
"nhdhr_74926427",1996,2349.697161,-999,2399700,-999,6.9978501,0,7,4,"WI","NP"
"nhdhr_74926427",1997,2430.805878,-999,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",1998,2900.799923,-999,2399700,-999,4.74921964285714,0,7,4,"WI","NP"
"nhdhr_74926427",1999,2583.891848,12196.157696567,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",2000,2553.177868,-999,2399700,-999,2.44724952857143,0,7,4,"WI","NP"
"nhdhr_74926427",2001,2636.344041,-999,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",2002,2544.08664,-999,2399700,-999,2.31232217142857,0,7,4,"WI","NP"
"nhdhr_74926427",2003,2640.754574,-999,2399700,-999,7.25354627142857,0,7,4,"WI","NP"
"nhdhr_74926427",2004,2424.104909,-999,2399700,-999,0,0,7,4,"WI","NP"
"nhdhr_74926427",2005,2786.785896,-999,2399700,-999,6.21037054285714,0,7,4,"WI","NP"
"nhdhr_74926427",2006,2690.85484,-999,2399700,-999,4.8771072,0,7,4,"WI","NP"
"nhdhr_74926427",2007,2774.490973,-999,2399700,-999,1.04407727142857,0,7,4,"WI","NP"
"nhdhr_74926427",2008,2465.714321,-999,2399700,4.7,5.50481798571429,0,7,4,"WI","NP"
"nhdhr_74926427",2009,2328.772365,-999,2399700,-999,2.8224,0,7,4,"WI","NP"
"nhdhr_74926427",2010,2810.955655,-999,2399700,4.1,20.9405089285714,0,7,4,"WI","NP"
"nhdhr_74926427",2011,2602.676634,7642.2511627907,2399700,-999,0,0,7,4,"WI","NP"
