"site_id","year","gdd_wtr_5c","annual_har_w","wbic","cpe","tri_harvest","stocking_weight","survey_time_cpue","survey_time_har","state","species"
"nhdhr_70330783",1990,2258.747645,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1991,2431.671846,631.728903654485,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1992,2135.263788,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1993,2082.472893,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1994,2327.258965,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1995,2288.240551,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1996,2103.032577,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1997,2175.174351,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1998,2716.330056,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",1999,2414.88444,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2000,2403.650428,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2001,2479.185619,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2002,2387.869885,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2003,2329.610405,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2004,2188.927003,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2005,2566.412851,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2006,2493.510281,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2007,2618.834637,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2008,2247.296419,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2009,2093.084682,-999,1602300,2.57,0,0,1,1,"WI","CC"
"nhdhr_70330783",2010,2552.562086,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2011,2397.306978,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2012,2469.545032,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2013,2381.109152,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2014,2186.511334,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2015,2466.154286,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2016,2682.864957,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2017,2400.48717,-999,1602300,-999,0,174.717221106053,1,1,"WI","CC"
"nhdhr_70330783",2018,2563.108022,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2019,2282.009031,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_70330783",2020,2316.760301,-999,1602300,-999,0,0,1,1,"WI","CC"
"nhdhr_{2B16E533-E2CF-49F4-A1BE-CD65378EDEB4}",1990,2314.203328,-999,1542700,-999,0,0,1,2,"WI","CC"
"nhdhr_{2B16E533-E2CF-49F4-A1BE-CD65378EDEB4}",1991,2452.911144,-999,1542700,-999,0,0,1,2,"WI","CC"
"nhdhr_{2B16E533-E2CF-49F4-A1BE-CD65378EDEB4}",1992,2093.967283,3.74733333333333,1542700,-999,0,0,1,2,"WI","CC"
