"site_id","year","gdd_wtr_5c","annual_har_w","wbic","cpe","tri_harvest","stocking_weight","survey_time_cpue","survey_time_har","state","species"
"nhdhr_69887058",1990,2400.0117,9.125,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1991,2546.410572,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1992,2197.044475,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1993,2137.742903,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1994,2460.484579,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1995,2400.703261,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1996,2221.198709,10.95,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1997,2338.694282,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1998,2765.873539,4.25833333333333,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",1999,2478.680158,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2000,2434.532586,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2001,2515.958005,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2002,2424.392314,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2003,2506.907757,5.45681063122924,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2004,2313.695856,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2005,2694.356269,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2006,2588.012432,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2007,2681.338618,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2008,2357.287526,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2009,2223.350904,-999,2283300,6.56,0,0,3,5,"WI","SB"
"nhdhr_69887058",2010,2687.37782,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2011,2463.295001,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2012,2562.23197,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2013,2442.691488,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2014,2345.16496,-999,2283300,2.33,0,0,3,5,"WI","SB"
"nhdhr_69887058",2015,2574.902472,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2016,2734.047027,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2017,2548.826235,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2018,2656.125721,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_69887058",2019,2433.372803,15.0365448504983,2283300,1,0,0,3,5,"WI","SB"
"nhdhr_69887058",2020,2419.168432,-999,2283300,-999,0,0,3,5,"WI","SB"
"nhdhr_73028889",1990,2433.686664,49.8833333333333,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",1991,2538.187014,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",1992,2212.195705,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",1993,2175.788144,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",1994,2484.918635,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",1995,2406.678877,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",1996,2233.211783,21.9,2897100,7.1,0,0,6,6,"WI","SB"
"nhdhr_73028889",1997,2303.433296,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",1998,2774.09642,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",1999,2492.608182,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2000,2439.372413,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2001,2575.64602,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2002,2455.307689,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2003,2553.239631,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2004,2308.595733,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2005,2691.744041,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2006,2597.765249,7.90833333333333,2897100,3.87,1.2285,0,6,6,"WI","SB"
"nhdhr_73028889",2007,2699.335735,-999,2897100,-999,1.7505,0,6,6,"WI","SB"
"nhdhr_73028889",2008,2370.219624,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2009,2271.878654,6.08333333333333,2897100,0.83,0,0,6,6,"WI","SB"
"nhdhr_73028889",2010,2669.459209,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2011,2507.132306,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2012,2633.962493,23.1166666666667,2897100,2.08,1.485,0,6,6,"WI","SB"
"nhdhr_73028889",2013,2465.738091,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2014,2380.04309,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2015,2641.715755,4.85049833887043,2897100,3.26,0,0,6,6,"WI","SB"
"nhdhr_73028889",2016,2758.425395,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2017,2532.357087,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_73028889",2018,2700.813084,-999,2897100,1.67,1.476,0,6,6,"WI","SB"
"nhdhr_73028889",2019,2449.471812,-999,2897100,-999,0.6615,0,6,6,"WI","SB"
"nhdhr_73028889",2020,2465.580524,-999,2897100,-999,0,0,6,6,"WI","SB"
"nhdhr_74924857",1990,2394.493012,27.9833333333333,2418600,-999,1.0125,0,3,2,"WI","SB"
"nhdhr_74924857",1990,2394.493012,27.9833333333333,2417000,-999,0,0,3,2,"WI","SB"
"nhdhr_74924857",1991,2511.269928,-999,2418600,-999,0,0,3,2,"WI","SB"
